Time stamp,Temp C,Conductivity ,Vertical Position ,pH,ORP mV,Turbidity NTU,Chl ug/L,Phycocyanin ,ODO & sat,ODO mg/L
4/8/26 19:02,8.216,222.34,13.402,8.12,100.17,2.34,0.09,0.33,79.22,9.32
4/8/26 19:04,8.279,222.69,12.365,8.13,95.28,2.32,0.06,0.34,79.43,9.33
4/8/26 19:05,8.33,222.43,11.344,8.12,100.76,2.3,0.05,0.34,79.45,9.33
4/8/26 19:07,8.358,222.18,10.352,8.12,94.87,2.83,0.11,0.35,79.48,9.32
4/8/26 19:09,8.376,222.13,9.376,8.11,102.24,2.2,0.04,0.35,79.5,9.32
4/8/26 19:10,8.461,221.76,8.308,8.11,106.94,2.19,0.06,0.33,79.51,9.3
4/8/26 19:12,8.864,221.79,7.298,8.11,108.86,2.11,0.09,0.36,79.86,9.25
4/8/26 19:13,9.372,222.06,6.378,8.15,105.47,2.4,0.32,0.34,80.88,9.26
4/8/26 19:15,9.542,222.4,5.356,8.17,110.07,1.92,0.49,0.32,81.28,9.27
4/8/26 19:17,9.601,222.56,4.318,8.17,113.23,1.94,0.63,0.35,81.5,9.28
4/8/26 19:18,9.6,222.53,3.381,8.17,114.58,1.94,0.85,0.33,81.6,9.29
4/8/26 19:20,9.617,222.57,2.355,8.18,116.53,1.97,0.62,0.32,81.71,9.3
4/8/26 19:21,9.614,222.53,1.312,8.18,118.38,1.93,0.7,0.34,81.79,9.31
4/8/26 19:23,9.609,222.53,0.915,8.18,120.14,1.96,0.97,0.34,81.81,9.31
4/9/26 0:07,4.809,1980.09,47.114,6.99,1.08,97.16,3.7,1.81,68.25,8.66
4/9/26 0:09,4.81,207.01,46.227,7.8,29.01,5.14,-0.22,0.46,68.23,8.75
4/9/26 0:10,4.798,206.25,45.238,7.83,55.2,3.7,-0.13,0.42,69.15,8.87
4/9/26 0:12,4.811,206.48,44.219,7.83,66.47,3.32,-0.17,0.44,68.98,8.84
4/9/26 0:14,4.797,206.14,43.188,7.84,74.75,3.01,-0.14,0.44,70.21,9
4/9/26 0:15,4.798,206.13,42.214,7.84,67.15,3.36,-0.18,0.43,70.33,9.02
4/9/26 0:17,4.798,206.09,41.219,7.84,75.44,3.01,-0.15,0.41,70.05,8.98
4/9/26 0:19,4.795,205.8,40.23,7.85,73.17,2.45,-0.04,0.41,70.5,9.04
4/9/26 0:21,4.809,205.65,39.194,7.86,78.48,2.72,-0.19,0.4,71.68,9.19
4/9/26 0:22,4.833,205.76,38.231,7.86,61.91,3.6,-0.11,0.41,71.25,9.13
4/9/26 0:24,4.847,205.8,37.206,7.86,67.98,2.51,-0.12,0.42,71.6,9.17
4/9/26 0:26,4.875,205.97,36.219,7.86,67.62,2.56,-0.15,0.39,71.51,9.15
4/9/26 0:27,4.893,205.65,35.2,7.89,72.65,2.88,-0.09,0.43,72.86,9.32
4/9/26 0:29,4.948,205.88,34.223,7.89,75.07,2.79,-0.21,0.42,73.32,9.37
4/9/26 0:31,4.983,206.09,33.173,7.9,79.58,2.13,-0.11,0.39,73.29,9.36
4/9/26 0:32,5.04,206.42,32.199,7.89,82.56,2.15,-0.2,0.42,73.14,9.32
4/9/26 0:34,5.087,206.58,31.242,7.9,84.46,2.48,-0.23,0.41,73.27,9.33
4/9/26 0:36,5.128,206.74,30.205,7.9,88.09,2.23,-0.16,0.42,73.25,9.31
4/9/26 0:37,5.153,206.71,29.181,7.91,89.09,2.13,-0.05,0.42,74.25,9.44
4/9/26 0:39,5.187,206.81,28.172,7.92,84.6,2.19,-0.04,0.39,74.91,9.51
4/9/26 0:40,5.539,208.31,27.193,7.95,87,1.98,-0.1,0.4,76.11,9.58
4/9/26 0:42,5.828,209.68,26.189,7.95,88.39,2.04,-0.21,0.39,75.95,9.49
4/9/26 0:44,6.365,210.84,25.201,7.93,92.04,2.11,-0.06,0.4,75.48,9.3
4/9/26 0:45,6.793,210.8,24.212,7.92,94.23,2.39,-0.08,0.36,74.78,9.12
4/9/26 0:47,7.13,210.6,23.16,7.92,95.92,2.13,0.04,0.35,74.88,9.05
4/9/26 0:49,7.262,209.54,22.163,7.92,94.51,2.06,-0.08,0.34,74.97,9.03
4/9/26 0:50,7.42,209.41,21.132,7.93,95.88,2.18,-0.07,0.36,75.13,9.02
4/9/26 0:52,7.646,211.74,20.171,7.95,97.55,2.22,-0.1,0.34,75.5,9.01
4/9/26 0:54,7.754,213.27,19.155,7.96,97.53,2.2,-0.04,0.34,76.05,9.05
4/9/26 0:55,7.906,215.81,18.094,7.99,92.76,2.34,0.06,0.37,76.7,9.1
4/9/26 0:57,7.979,215.71,17.222,7.99,96.7,2.25,-0.02,0.37,76.88,9.1
4/9/26 0:59,8.089,217.64,16.125,8.02,91.11,2.31,0,0.37,77.45,9.15
4/9/26 1:00,8.131,218.04,15.143,8.03,95.61,3.16,-0.04,0.36,77.81,9.18
4/9/26 1:02,8.314,221.48,14.168,8.07,95.71,2.23,0.03,0.36,78.88,9.26
4/9/26 1:04,8.627,222.04,13.152,8.1,98.52,2.16,0.16,0.34,79.43,9.26
4/9/26 1:05,8.787,222.54,12.185,8.11,101.09,2.16,0.09,0.34,79.74,9.26
4/9/26 1:07,9.037,221.68,11.197,8.11,102.2,3.79,0.28,0.35,79.9,9.22
4/9/26 1:08,9.323,222,10.122,8.13,101.48,2.08,0.57,0.35,80.49,9.22
4/9/26 1:10,9.414,223.11,9.12,8.15,103.71,2,0.43,0.32,80.9,9.25
4/9/26 1:12,9.528,222.72,8.161,8.15,105.52,1.96,0.6,0.32,81.14,9.25
4/9/26 1:13,9.538,222.58,7.147,8.15,107.3,1.93,0.7,0.35,81.24,9.26
4/9/26 1:15,9.628,222.95,6.234,8.16,107.91,1.87,0.76,0.31,81.59,9.28
4/9/26 1:17,9.667,223.2,5.15,8.17,109.45,2.31,0.88,0.33,81.79,9.3
4/9/26 1:18,9.664,223.17,4.118,8.17,111.13,2.22,0.72,0.33,81.86,9.31
4/9/26 1:20,9.669,223.18,3.118,8.17,112.71,2.01,0.84,0.34,81.93,9.31
4/9/26 1:21,9.674,223.22,2.185,8.17,112.45,2.36,0.86,0.33,81.99,9.32
4/9/26 1:23,9.681,223.26,1.151,8.17,114.62,1.87,0.78,0.32,82.09,9.33
4/9/26 1:24,9.675,223.24,0.928,8.17,116.52,1.87,0.75,0.31,82.1,9.33
4/9/26 6:07,4.838,207.3,47.563,7.79,195.03,6.63,0.38,0.49,68.53,8.78
4/9/26 6:09,4.832,206.92,46.597,7.78,118.48,3.46,-0.13,0.4,69.36,8.89
4/9/26 6:10,4.818,206.37,45.614,7.78,133.96,2.49,-0.19,0.41,69.73,8.94
4/9/26 6:12,4.813,206.04,44.642,7.79,149.4,2.29,-0.11,0.43,70.35,9.02
4/9/26 6:14,4.808,205.83,43.581,7.79,157.69,2.33,-0.1,0.44,70.63,9.06
4/9/26 6:16,4.804,205.75,42.595,7.78,162.83,2.15,-0.16,0.4,71.41,9.16
4/9/26 6:17,4.805,205.36,41.616,7.8,165.05,2.09,-0.18,0.4,72.81,9.34
4/9/26 6:19,4.805,205.12,40.551,7.83,166.15,2.1,-0.16,0.41,73.49,9.42
4/9/26 6:21,4.828,205.26,39.598,7.84,167.44,2.05,-0.22,0.4,73.79,9.46
4/9/26 6:22,4.848,205.41,38.584,7.84,168.43,2.02,-0.06,0.41,73.3,9.39
4/9/26 6:24,4.858,205.26,37.588,7.86,168.59,2.02,-0.17,0.41,73.99,9.47
4/9/26 6:26,4.903,205.58,36.555,7.86,169.42,2,-0.23,0.42,74.22,9.49
4/9/26 6:28,4.944,205.74,35.533,7.87,169.66,1.99,-0.16,0.41,74.29,9.49
4/9/26 6:29,4.983,205.8,34.619,7.9,170.02,1.94,-0.16,0.41,75.33,9.62
4/9/26 6:31,5.03,205.95,33.656,7.9,170.5,1.96,-0.13,0.4,75.3,9.6
4/9/26 6:33,5.149,206.58,32.595,7.9,170.91,1.91,-0.14,0.41,75.43,9.59
4/9/26 6:34,5.258,207.01,31.612,7.91,171.37,1.89,-0.13,0.43,75.68,9.59
4/9/26 6:36,5.429,207.74,30.553,7.93,171.56,1.87,-0.15,0.39,76.12,9.61
4/9/26 6:38,5.574,208.46,29.673,7.93,172.11,1.98,-0.13,0.4,76.31,9.59
4/9/26 6:39,6.032,210.28,28.604,7.91,172.75,1.91,-0.02,0.41,75.48,9.38
4/9/26 6:41,6.398,210.62,27.6,7.89,173.29,1.96,-0.05,0.39,74.57,9.18
4/9/26 6:43,6.728,211.08,26.569,7.89,173.39,2.08,-0.09,0.39,74.53,9.1
4/9/26 6:44,6.799,211.16,25.596,7.89,173.9,2.02,-0.06,0.37,74.26,9.05
4/9/26 6:46,6.901,211.49,24.607,7.89,174.4,2.11,-0.1,0.37,74.52,9.06
4/9/26 6:48,7.081,212.27,23.586,7.9,174.76,2.18,-0.05,0.37,74.61,9.03
4/9/26 6:49,7.14,211.94,22.594,7.91,175.3,2.06,0.01,0.38,74.89,9.05
4/9/26 6:51,7.281,211.17,21.58,7.91,175.67,2.09,-0.11,0.36,75.03,9.04
4/9/26 6:53,7.549,212.94,20.575,7.93,175.72,2.12,-0.01,0.36,75.67,9.05
4/9/26 6:54,7.653,214.25,19.573,7.95,176.22,2.08,0,0.34,76.03,9.07
4/9/26 6:56,7.802,215.4,18.583,7.97,176.52,2.14,0.07,0.36,76.57,9.1
4/9/26 6:58,7.836,215.7,17.563,7.98,176.99,2.13,0.02,0.33,76.63,9.1
4/9/26 6:59,8.03,218.84,16.568,8.01,177.06,2.11,0.04,0.35,77.71,9.19
4/9/26 7:01,8.166,218.61,15.578,8.02,177.65,2.03,-0.03,0.33,77.82,9.17
4/9/26 7:03,8.287,218.97,14.596,8.02,178.14,1.99,-0.01,0.33,78.06,9.17
4/9/26 7:04,8.579,220.5,13.551,8.05,178.09,2.03,0.11,0.35,78.92,9.21
4/9/26 7:06,9.367,221.91,12.533,8.13,177.22,1.89,0.86,0.34,80.53,9.22
4/9/26 7:08,9.51,222.32,11.536,8.14,177.98,1.8,0.87,0.31,80.89,9.23
4/9/26 7:09,9.524,222.73,10.573,8.14,178.85,1.78,0.69,0.31,81.02,9.24
4/9/26 7:11,9.52,222.89,9.546,8.15,179.26,1.77,0.71,0.32,81.04,9.24
4/9/26 7:13,9.517,223,8.572,8.15,180,1.85,0.48,0.32,81.12,9.25
4/9/26 7:14,9.521,222.96,7.568,8.15,180.75,1.81,0.9,0.34,81.2,9.26
4/9/26 7:16,9.522,222.83,6.546,8.15,181.28,1.8,0.61,0.31,81.26,9.27
4/9/26 7:17,9.522,222.92,5.638,8.15,181.65,1.86,0.58,0.33,81.3,9.27
4/9/26 7:19,9.507,222.92,4.532,8.16,182.03,1.8,0.52,0.31,81.35,9.28
4/9/26 7:21,9.509,222.89,3.592,8.16,182.56,1.8,0.57,0.31,81.39,9.29
4/9/26 7:22,9.512,222.85,2.556,8.16,182.99,1.86,0.6,0.31,81.47,9.29
4/9/26 7:24,9.502,222.99,1.524,8.16,183.56,1.83,0.6,0.32,81.53,9.3
4/9/26 7:25,9.502,222.98,0.956,8.16,184.11,1.88,0.58,0.32,81.57,9.31
4/9/26 12:06,4.801,207.89,46.954,7.86,199.14,4.47,-0.18,0.42,70.9,9.09
4/9/26 12:08,4.801,206.21,45.931,7.86,198.24,2.53,-0.12,0.42,70.41,9.03
4/9/26 12:09,4.759,205.13,44.876,7.91,205.29,2.14,-0.17,0.41,73.26,9.41
4/9/26 12:11,4.758,205.01,43.906,7.91,212.13,2.07,0.06,0.42,73.82,9.48
4/9/26 12:13,4.768,204.87,42.912,7.91,216.76,2.09,-0.24,0.43,74.85,9.61
4/9/26 12:14,4.782,204.91,41.898,7.9,219.62,2.02,-0.19,0.39,74.9,9.61
4/9/26 12:16,4.786,204.9,40.879,7.9,220.95,1.95,-0.13,0.41,74.42,9.55
4/9/26 12:18,4.821,205.08,39.911,7.89,222.04,2.04,-0.16,0.4,74.63,9.57
4/9/26 12:19,4.836,205.13,38.907,7.9,222.66,1.9,-0.06,0.41,74.68,9.57
4/9/26 12:21,4.866,205.3,37.865,7.9,223.24,1.99,-0.11,0.4,74.32,9.51
4/9/26 12:23,4.896,205.55,36.852,7.89,223.91,1.95,-0.17,0.4,74.34,9.51
4/9/26 12:24,4.952,205.88,35.889,7.89,224.48,1.88,-0.12,0.39,73.71,9.42
4/9/26 12:26,5.048,206.5,34.896,7.87,225.09,2.11,-0.11,0.4,73.18,9.33
4/9/26 12:28,5.134,207.01,33.853,7.86,225.75,1.98,-0.03,0.41,72.72,9.25
4/9/26 12:29,5.189,207,32.873,7.88,225.66,1.94,-0.09,0.41,73.31,9.31
4/9/26 12:31,5.266,207.16,31.853,7.9,225.57,1.94,-0.1,0.38,74.9,9.49
4/9/26 12:33,5.457,207.93,30.899,7.92,225.69,1.88,-0.16,0.39,75.38,9.5
4/9/26 12:34,5.684,209.03,29.871,7.92,226.04,1.9,-0.18,0.38,75.65,9.48
4/9/26 12:36,5.88,209.72,28.882,7.93,226.29,1.93,-0.12,0.4,75.75,9.45
4/9/26 12:38,5.99,209.86,27.942,7.91,226.92,1.97,-0.15,0.38,74.91,9.32
4/9/26 12:39,6.325,210.51,26.879,7.89,227.52,2.05,-0.02,0.39,73.83,9.11
4/9/26 12:41,6.404,210.73,25.951,7.89,227.73,1.97,-0.17,0.35,73.81,9.09
4/9/26 12:42,6.595,211.42,24.904,7.89,228.08,2.1,0.05,0.38,73.74,9.03
4/9/26 12:44,6.696,211.45,23.869,7.89,228.36,2.08,-0.04,0.36,73.87,9.03
4/9/26 12:46,6.882,211.84,22.849,7.9,228.49,2.07,-0.08,0.38,74.33,9.04
4/9/26 12:47,6.95,212.49,21.864,7.9,228.88,2.12,-0.09,0.37,74.36,9.03
4/9/26 12:49,7.143,213.15,20.895,7.92,229.11,2.16,0.01,0.37,74.81,9.04
4/9/26 12:51,7.219,212.82,19.954,7.92,229.46,2.27,-0.11,0.36,75.03,9.05
4/9/26 12:52,7.409,214.19,18.933,7.94,229.62,2.19,-0.04,0.35,75.59,9.08
4/9/26 12:54,7.516,215.09,17.812,7.95,229.86,2.27,0.08,0.37,75.96,9.1
4/9/26 12:55,7.647,216.13,16.906,7.97,230.1,2.2,0.11,0.35,76.52,9.13
4/9/26 12:57,7.724,215.99,15.873,7.98,230.49,2.12,0.12,0.38,76.65,9.13
4/9/26 12:59,7.8,216.96,14.835,7.99,231,2.13,-0.04,0.36,77.02,9.16
4/9/26 13:00,7.898,216.12,13.872,7.98,231.27,2.07,-0.12,0.35,76.96,9.13
4/9/26 13:02,8.072,217.72,12.868,8.01,231.27,2.05,0.07,0.36,77.63,9.17
4/9/26 13:03,8.288,219.13,11.865,8.03,231.48,2.03,0.11,0.35,78.24,9.19
4/9/26 13:05,9.073,220.94,10.81,8.09,230.48,1.81,0.1,0.32,79.84,9.2
4/9/26 13:06,9.277,221.59,9.863,8.12,230.61,1.84,0.26,0.34,80.45,9.23
4/9/26 13:08,9.433,222.07,8.858,8.14,230.75,1.85,0.42,0.31,80.94,9.25
4/9/26 13:10,9.463,222.46,7.898,8.15,231.17,1.82,0.86,0.33,81.07,9.26
4/9/26 13:11,9.472,222.8,6.893,8.16,231.43,1.91,0.76,0.33,81.18,9.27
4/9/26 13:13,9.478,222.93,5.822,8.15,232.15,1.85,0.83,0.35,81.27,9.28
4/9/26 13:14,9.488,223.07,4.814,8.16,232.46,1.85,0.82,0.33,81.38,9.29
4/9/26 13:16,9.634,224.26,3.839,8.17,232.62,1.82,0.84,0.33,81.92,9.32
4/9/26 13:17,9.69,224.68,2.852,8.17,233.02,1.79,0.68,0.35,82.12,9.33
4/9/26 13:19,9.758,225.14,1.832,8.18,233.23,1.72,0.37,0.32,82.38,9.34
4/9/26 13:21,9.859,225.6,0.861,8.18,233.35,1.74,0.24,0.33,82.52,9.34
4/9/26 18:06,4.824,220.52,47.605,7.73,110.1,184.67,4.34,1.27,67.48,8.65
4/9/26 18:08,4.831,207.76,46.542,7.77,91.69,5.83,-0.02,0.44,68.07,8.72
4/9/26 18:10,4.771,205.27,45.59,7.85,87.1,3.84,-0.18,0.43,72.27,9.27
4/9/26 18:11,4.775,204.88,44.68,7.88,118.61,13.55,-0.14,0.42,74.09,9.51
4/9/26 18:13,4.82,205.23,43.64,7.89,118.99,14.63,0.12,0.46,73.84,9.47
4/9/26 18:15,4.834,205.16,42.595,7.89,118.99,2.61,-0.21,0.4,74.26,9.51
4/9/26 18:16,4.867,205.25,41.584,7.89,82.11,2.48,-0.15,0.42,74.43,9.53
4/9/26 18:18,4.878,205.44,40.583,7.88,84.58,2.45,-0.11,0.42,73.6,9.42
4/9/26 18:20,4.907,205.62,39.575,7.88,94.87,5.72,-0.03,0.44,74.35,9.51
4/9/26 18:21,4.924,205.69,38.618,7.89,93.99,6.11,-0.1,0.42,74.75,9.56
4/9/26 18:23,4.954,205.77,37.601,7.89,88.99,2.25,-0.14,0.39,74,9.45
4/9/26 18:25,5.01,206.21,36.592,7.88,84.81,7.4,0.37,0.42,73.69,9.4
4/9/26 18:26,5.043,206.38,35.583,7.87,55.49,2.16,-0.12,0.42,73.48,9.36
4/9/26 18:28,5.102,206.93,34.57,7.87,55.69,2.1,-0.12,0.39,73.06,9.3
4/9/26 18:30,5.203,207.04,33.59,7.88,48.2,2.23,-0.13,0.41,74,9.39
4/9/26 18:31,5.422,207.77,32.588,7.92,68.68,2.07,-0.14,0.4,75.41,9.52
4/9/26 18:33,5.495,208.13,31.563,7.92,54.2,14.7,0.2,0.46,76.14,9.59
4/9/26 18:35,5.617,208.66,30.588,7.92,52.08,4.57,-0.07,0.41,75.94,9.54
4/9/26 18:36,5.761,209.41,29.538,7.92,55.43,5.95,-0.15,0.41,75.81,9.49
4/9/26 18:38,6.261,210.8,28.529,7.91,56.62,6.51,-0.08,0.38,75.44,9.32
4/9/26 18:40,6.638,211.13,27.546,7.9,62.21,2.16,-0.05,0.38,74.49,9.12
4/9/26 18:41,6.787,211.19,26.527,7.9,81.21,2.55,-0.1,0.37,74.46,9.08
4/9/26 18:43,6.97,211.37,25.532,7.9,91.74,2.11,-0.03,0.36,74.45,9.04
4/9/26 18:44,7.235,212.46,24.565,7.92,98.88,2.26,-0.11,0.37,75,9.04
4/9/26 18:46,7.314,213.39,23.548,7.93,97.8,2.63,-0.08,0.36,75.09,9.04
4/9/26 18:48,7.482,215.16,22.546,7.94,96.11,2.9,-0.01,0.35,75.63,9.06
4/9/26 18:49,7.534,214.63,21.614,7.95,94.08,2.3,0.02,0.35,75.8,9.07
4/9/26 18:51,7.608,216.65,20.573,7.97,94.12,2.31,-0.01,0.34,76.28,9.11
4/9/26 18:53,7.717,218.07,19.6,7.98,93.11,3.17,0.02,0.37,76.82,9.15
4/9/26 18:54,7.789,218.53,18.587,8,99.28,2.32,0.03,0.36,77.19,9.18
4/9/26 18:56,7.863,219.06,17.616,8.02,103.1,2.54,-0.04,0.37,77.43,9.19
4/9/26 18:57,7.98,220.28,16.529,8.03,102.12,3.56,0.01,0.37,77.96,9.23
4/9/26 18:59,8.001,220.44,15.599,8.04,100.36,2.58,0,0.34,78.09,9.24
4/9/26 19:01,8.112,221.16,14.544,8.06,97.73,2.35,0.02,0.33,78.49,9.26
4/9/26 19:02,8.195,222.12,13.516,8.07,107.31,2.32,0.13,0.33,78.85,9.29
4/9/26 19:04,8.276,222.85,12.566,8.08,111.32,2.19,0.13,0.32,79.3,9.32
4/9/26 19:05,8.355,222.2,11.507,8.09,116.15,2.11,0.04,0.35,79.24,9.29
4/9/26 19:07,8.447,222.07,10.584,8.08,118.85,2.01,0,0.35,79.22,9.27
4/9/26 19:09,8.826,222.21,9.551,8.1,121.7,2.05,0.11,0.35,79.89,9.27
4/9/26 19:10,9.147,221.49,8.546,8.11,123.77,1.94,0.23,0.32,80.47,9.26
4/9/26 19:12,9.425,222.1,7.492,8.14,126.17,1.84,0.5,0.33,80.99,9.26
4/9/26 19:13,9.472,222.63,6.564,8.15,128.58,1.89,0.89,0.34,81.25,9.28
4/9/26 19:15,9.489,222.87,5.567,8.16,131.16,1.97,0.67,0.31,81.4,9.29
4/9/26 19:17,9.517,223.23,4.586,8.16,133.53,1.91,1.26,0.35,81.58,9.31
4/9/26 19:18,9.573,223.96,3.53,8.18,135.69,2,1.4,0.34,81.94,9.34
4/9/26 19:20,9.626,224.27,2.525,8.18,137.8,2.15,1.52,0.35,82.28,9.36
4/9/26 19:21,9.798,224.98,1.524,8.19,139.99,1.99,1.21,0.34,82.73,9.37
4/9/26 19:23,9.895,225.68,0.939,8.19,141.78,2.01,0.99,0.33,83.07,9.39
4/10/26 0:06,4.862,209.53,47.524,7.8,264.13,6.09,0.15,0.44,67.09,8.59
4/10/26 0:08,4.867,207.98,46.432,7.8,229.98,4.81,-0.05,0.41,67.52,8.64
4/10/26 0:10,4.863,207.18,45.45,7.81,241.67,2.58,-0.08,0.4,68.48,8.77
4/10/26 0:12,4.859,206.82,44.492,7.81,250.27,2.42,-0.26,0.39,68.78,8.81
4/10/26 0:13,4.854,206.52,43.438,7.82,254.71,2.31,-0.19,0.41,69.18,8.86
4/10/26 0:15,4.858,206.28,42.428,7.82,257.22,2.28,-0.11,0.41,69.95,8.96
4/10/26 0:17,4.876,206.28,41.486,7.83,258.97,2.18,-0.24,0.42,70.67,9.04
4/10/26 0:18,4.895,206.31,40.492,7.83,260.16,2.17,-0.07,0.41,70.27,8.99
4/10/26 0:20,4.9,206.26,39.499,7.83,261.13,2.24,-0.11,0.38,70.55,9.02
4/10/26 0:22,4.926,206.28,38.511,7.84,261.85,2.06,-0.17,0.39,71.39,9.13
4/10/26 0:24,4.971,206.65,37.461,7.83,262.82,2.13,-0.07,0.41,70.29,8.97
4/10/26 0:25,4.983,206.76,36.492,7.82,263.45,2.25,-0.17,0.4,70.24,8.97
4/10/26 0:27,4.987,206.76,35.491,7.82,263.95,2.31,-0.12,0.42,70.19,8.96
4/10/26 0:29,5.011,206.88,34.427,7.82,264.7,2.18,-0.15,0.39,69.93,8.92
4/10/26 0:30,5.039,206.91,33.481,7.82,265.24,2.07,-0.3,0.4,70.64,9
4/10/26 0:32,5.078,207.02,32.472,7.83,265.64,2.12,-0.16,0.41,70.51,8.98
4/10/26 0:34,5.096,207.09,31.524,7.83,266.32,2.16,-0.1,0.4,70.82,9.01
4/10/26 0:35,5.127,207.22,30.502,7.83,266.87,2.07,-0.06,0.42,70.66,8.99
4/10/26 0:37,5.173,207.41,29.47,7.83,267.26,2.1,-0.05,0.42,70.84,9
4/10/26 0:39,5.359,207.6,28.465,7.89,266.49,1.94,-0.13,0.39,74.53,9.42
4/10/26 0:40,5.549,208.36,27.472,7.93,266.34,1.95,-0.06,0.38,76.01,9.56
4/10/26 0:42,6.264,210.79,26.474,7.92,267.02,1.95,-0.08,0.4,75.47,9.32
4/10/26 0:44,6.649,211.12,25.484,7.9,267.67,2.04,0.07,0.37,74.73,9.14
4/10/26 0:45,6.978,210.81,24.488,7.9,267.91,1.98,-0.08,0.36,74.76,9.07
4/10/26 0:47,7.171,211.08,23.454,7.91,268.15,2.15,-0.03,0.38,74.87,9.04
4/10/26 0:49,7.414,213.24,22.453,7.93,268.33,2.23,0.04,0.38,75.4,9.05
4/10/26 0:50,7.506,214.18,21.503,7.94,268.76,2.13,-0.02,0.35,75.67,9.06
4/10/26 0:52,7.665,214.63,20.481,7.95,269.2,2.17,-0.07,0.37,76.15,9.08
4/10/26 0:53,7.752,214.87,19.415,7.96,269.68,2.2,-0.01,0.37,76.28,9.08
4/10/26 0:55,7.823,215.3,18.411,7.97,270.15,2.19,0.13,0.33,76.47,9.09
4/10/26 0:57,7.928,218.34,17.511,8,270.27,2.22,-0.01,0.33,77.29,9.16
4/10/26 0:58,8.005,220.15,16.43,8.03,270.08,2.19,0.07,0.35,77.96,9.22
4/10/26 1:00,8.147,221.55,15.419,8.05,270.23,2.18,0.15,0.35,78.52,9.26
4/10/26 1:02,8.231,221.58,14.474,8.06,270.64,2.15,-0.04,0.34,78.71,9.26
4/10/26 1:03,8.344,222.71,13.406,8.08,270.75,2.25,0.31,0.36,79.19,9.29
4/10/26 1:05,8.521,222.69,12.394,8.09,270.93,2.1,0.05,0.31,79.44,9.28
4/10/26 1:07,8.993,225.47,11.479,8.13,270.42,2.01,0.09,0.31,80.65,9.32
4/10/26 1:08,9.223,222.78,10.439,8.13,270.79,1.95,0.36,0.33,80.47,9.24
4/10/26 1:10,9.386,221.9,9.396,8.14,270.78,1.85,0.47,0.33,80.76,9.24
4/10/26 1:11,9.461,222.57,8.504,8.15,270.96,1.81,0.62,0.29,81.06,9.26
4/10/26 1:13,9.505,222.99,7.439,8.15,271.48,1.85,0.89,0.33,81.27,9.27
4/10/26 1:15,9.511,223.07,6.418,8.16,271.76,1.94,1.04,0.37,81.37,9.28
4/10/26 1:16,9.539,223.74,5.462,8.16,272.14,1.83,1.25,0.38,81.52,9.29
4/10/26 1:18,9.566,224.45,4.457,8.17,272.37,1.82,1.35,0.34,81.67,9.31
4/10/26 1:19,9.765,225.21,3.459,8.18,272.35,1.76,0.83,0.31,82.41,9.35
4/10/26 1:21,9.796,225.34,2.467,8.19,272.79,1.77,1.19,0.36,82.6,9.36
4/10/26 1:23,9.813,225.45,1.478,8.19,273.02,1.8,1.17,0.35,82.69,9.37
4/10/26 1:24,9.807,225.37,0.931,8.19,273.27,1.83,1.01,0.33,82.73,9.37
4/10/26 6:07,4.831,237.72,47.309,7.71,163.49,192.82,3.28,1.06,69.91,8.96
4/10/26 6:08,4.829,206.54,46.345,7.82,147.77,2.87,-0.15,0.41,71.36,9.14
4/10/26 6:10,4.808,205.47,45.329,7.87,156.74,2.32,-0.22,0.4,73.44,9.42
4/10/26 6:12,4.807,205.2,44.303,7.89,176.35,2.28,-0.16,0.39,74.12,9.5
4/10/26 6:14,4.813,205.1,43.312,7.91,193.44,2.09,-0.13,0.42,74.48,9.55
4/10/26 6:15,4.836,205.21,42.274,7.91,206.58,2.05,-0.15,0.37,74.72,9.57
4/10/26 6:17,4.858,205.31,41.273,7.9,213.41,2.04,-0.24,0.41,74.9,9.59
4/10/26 6:19,4.875,205.47,40.331,7.89,219.77,2.15,-0.13,0.39,73.84,9.45
4/10/26 6:21,4.897,205.53,39.259,7.9,224.42,2.01,-0.19,0.39,74.21,9.49
4/10/26 6:22,4.921,205.49,38.286,7.92,226.96,2.06,-0.09,0.4,75.42,9.64
4/10/26 6:24,4.925,205.56,37.29,7.92,228.11,2.03,-0.18,0.4,74.88,9.57
4/10/26 6:26,4.948,205.54,36.302,7.92,230.26,2.04,-0.16,0.42,75.55,9.65
4/10/26 6:27,5.002,205.81,35.327,7.93,232.09,2.09,-0.17,0.39,75.54,9.64
4/10/26 6:29,5.126,206.69,34.276,7.9,234.21,2.01,-0.07,0.39,73.99,9.41
4/10/26 6:31,5.23,207.2,33.307,7.89,235.74,1.99,-0.14,0.41,73.98,9.38
4/10/26 6:32,5.309,207.27,32.265,7.93,236.51,2.05,-0.12,0.4,75.42,9.55
4/10/26 6:34,5.435,207.81,31.322,7.94,237.73,1.97,-0.15,0.38,76.26,9.62
4/10/26 6:36,5.674,208.93,30.324,7.93,238.99,1.97,-0.18,0.4,75.96,9.53
4/10/26 6:38,6.038,210.12,29.283,7.92,240.35,2.06,-0.14,0.38,75.19,9.34
4/10/26 6:39,6.302,210.54,28.31,7.9,241.61,2.04,-0.13,0.38,74.51,9.19
4/10/26 6:41,6.673,211.29,27.297,7.89,242.49,2.3,-0.06,0.36,74.11,9.06
4/10/26 6:43,6.811,211.44,26.288,7.89,243.61,2.11,-0.08,0.36,74.28,9.05
4/10/26 6:44,6.968,211.79,25.322,7.9,244.7,2.16,-0.06,0.38,74.46,9.04
